RunId,iteration,Step,width,height,density,minority_pc,homophily,k,policy,follow_policy,perc_happy,segregation
3062,46,36,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.640194489465154
3063,46,34,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6273358248798718
3028,45,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9936170212765958,0.6577127659574468
3048,46,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9911180773249739,0.6312695924764891
3030,45,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9962546816479401,0.6685393258426966
3065,46,14,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.5988465665236051
3064,46,30,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.60305745914602
3069,46,22,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6532478165938864
3066,46,27,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5731805929919137
3029,45,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9915522703273495,0.6529831045406547
2878,43,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9799154334038055,0.6703224101479915
3032,45,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.9926778242677824,0.6569037656903766
3067,46,36,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5696236559139785
3035,45,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9968304278922345,0.6818541996830428
2617,39,100,50,50,0.75,0.4,3,1,recently_emptied,1.0,0.9571275455519829,0.6157556270096463
2879,43,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9803400637619554,0.6669766206163655
2987,45,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.9394101876675603,0.5451742627345845
3031,45,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9920127795527156,0.674653887113951
3068,46,100,50,50,0.75,0.4,3,1,minimum_improvement,1.0,0.999465811965812,0.546073717948718
2550,38,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.9500268672756582,0.6226491133799033
3034,45,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.992497320471597,0.6586280814576635
3033,45,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9936068193926478,0.6731486414491209
3027,45,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9886609071274298,0.656452483801296
3080,46,26,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6563177874186551
2989,45,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9389152185360716,0.5421274354923644
3081,46,30,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.6690705128205128
3084,46,27,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7018324607329843
3082,46,34,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6950959488272921
3083,46,20,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.7004230565838181
2944,44,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9860888175494917,0.6526217228464419
3085,46,32,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7342733188720173
3086,46,28,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7260147601476015
3090,46,3,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7541577253218884
2988,45,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9316062176165804,0.552979274611399
3049,46,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9744272775705913,0.6161427810335642
3088,46,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7530005455537371
3087,46,40,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7279833246482543
3089,46,25,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7636315510852303
3091,46,24,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6514158363922391
2939,44,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9842105263157894,0.6435526315789474
3050,46,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9711846318036286,0.5965848452508005
2990,45,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.9351351351351351,0.5255405405405406
3102,47,27,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6547174840085288
2942,44,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9835281615302869,0.67096174282678
2551,38,100,50,50,0.75,0.4,3,1,recently_emptied,1.0,0.9470842332613391,0.6077213822894169
3103,47,23,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6443736730360934
2812,42,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9693877551020408,0.6479591836734694
3070,46,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9967914438502674,0.6504010695187166
3107,47,23,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6758315450643777
3104,47,32,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6616424116424117
3105,47,28,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6584
3108,47,27,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6452774813233725
3110,47,24,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6568522483940042
3109,47,30,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6628280664167113
3106,47,48,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6632707774798927
3111,47,29,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6693205944798302
3112,47,27,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6407985193019566
3113,47,27,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6605121293800539
3051,46,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.960127591706539,0.5914407230196704
3053,46,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.9595744680851064,0.5659574468085107
3124,47,18,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6516524520255863
3007,45,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9897352782279849,0.6641004862236629
3093,46,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9967302452316076,0.6431880108991825
3126,47,34,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6389620653319283
3125,47,39,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.650887573964497
3052,46,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9534031413612566,0.5790575916230366
3127,47,38,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6321792807300054
2991,45,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9181286549707602,0.5171451355661882
3092,46,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9926276987888363,0.6595576619273301
3128,47,100,50,50,0.75,0.4,3,1,minimum_improvement,0.4,0.9994669509594882,0.6333955223880597
3129,47,35,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6101649813730707
3098,46,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.9978689397975493,0.6779435269046351
3130,47,47,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6014263074484945
3094,46,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9951612903225806,0.6446236559139785
3096,46,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9953271028037384,0.6700415368639667
3132,47,23,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5863980530016225
3133,47,20,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5580168776371308
3131,47,22,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.6017379679144385
3134,47,8,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.541644349223353
3095,46,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9931071049840933,0.6499204665959704
3054,46,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9471737982039091,0.5433174854727945
3135,47,50,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6531165311653117
3114,47,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9876410531972059,0.6359484148307362
3071,46,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9931578947368421,0.6632894736842105
3146,47,31,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6636460554371002
3147,47,28,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.654364224137931
3149,47,20,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.6890642002176278
3148,47,30,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6588442756375474
3100,46,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9956308028399782,0.6602949208083014
3150,47,25,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7119710765934655
3097,46,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9928806133625411,0.6621029572836802
3055,46,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9384534455549711,0.5440557601262493
3152,47,23,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7405609492988133
3151,47,39,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7249733759318424
3115,47,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9793103448275862,0.6271883289124669
3153,47,23,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7425847457627118
3099,46,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9919137466307277,0.6548517520215633
3101,46,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9935100054083288,0.6846944294213089
3077,46,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9936974789915967,0.6777836134453782
3154,47,58,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7386485042735043
3056,46,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.9373340414232607,0.5306691449814126
3155,47,19,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7621424716675661
3072,46,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9920466595970308,0.663441145281018
3156,47,4,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7573956682514528
3157,47,21,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6461276818419676
3006,45,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9852631578947368,0.6588157894736842
3169,48,16,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6594030639197042
3168,48,27,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6556300268096514
3116,47,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9692887931034483,0.6101831896551724
3170,48,22,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6673419773095624
3171,48,22,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6657824933687002
3172,48,23,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6489473684210526
3174,48,23,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6664876476906552
3117,47,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.9668595476065229,0.5846922672277749
3173,48,40,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6478910838227443
3175,48,20,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6513470681458003
3176,48,23,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6588971763452317
3177,48,23,50,50,0.75,0.4,3,1,random,0.9,1.0,0.665474297827239
3057,46,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9257322175732218,0.5274581589958159
3178,48,25,50,50,0.75,0.4,3,1,random,1.0,1.0,0.66086609989373
3179,48,31,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6472547974413646
3008,45,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9829633453794527,0.677465152297367
3158,47,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9946120689655172,0.6446659482758621
3190,48,19,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6674226254002135
3136,47,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9947451392538098,0.6460851287440883
3073,46,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.989514348785872,0.6622516556291391
3191,48,27,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.6547872340425532
3159,47,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9946438136047134,0.6589448312801286
3192,48,21,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6538261322228006
3163,47,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9948024948024948,0.6551455301455301
3161,47,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9957627118644068,0.6652542372881356
3193,48,20,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6289515279241307
3180,48,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9926969222743871,0.6501043296817944
3162,47,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9942348008385744,0.6531708595387841
3118,47,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9507936507936507,0.5726190476190476
3164,47,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.994750656167979,0.670997375328084
3120,47,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9532908704883227,0.5490976645435244
3160,47,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.991462113127001,0.651547491995731
3195,48,24,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6290832455216017
3194,48,22,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6479211087420043
3166,47,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9935965848452508,0.6612860192102454
3119,47,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.9464954521134297,0.5623327982878544
2747,41,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9552715654952076,0.6154153354632588
2814,42,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.961149547631719,0.6209419904204364
3199,48,14,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5604177683765204
3197,48,28,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.6012691697514543
3165,47,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9930887825624668,0.6628123338649654
3196,48,54,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6135490948985189
3201,48,26,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6574866310160428
2682,40,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.9493261455525607,0.6107816711590297
2880,43,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.9667019027484144,0.632531712473573
3200,48,6,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.5520215633423181
3198,48,31,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.579088471849866
2813,42,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.96051227321238,0.6360725720384205
3121,47,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9430548163916977,0.5356572645023949
3181,48,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9834313201496526,0.6261357562800641
3212,48,24,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6509713977334053
3213,48,23,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.6749079431877959
3214,48,28,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6969453376205788
3216,48,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7062005277044855
3215,48,24,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.7103111814345991
3217,48,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7245670995670995
3222,48,5,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7587271750805585
3223,48,26,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.673731030873888
3220,48,33,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7472368421052632
3219,48,28,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7474324324324324
3218,48,29,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7343497031840259
3221,48,26,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7656909282700421
3011,45,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9792099792099792,0.6619022869022869
3137,47,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9913653534808419,0.6648677819751754
3123,47,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9356540084388185,0.523074894514768
3122,47,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.9283805451630144,0.5295296632816675
2485,37,100,50,50,0.75,0.4,3,1,recently_emptied,1.0,0.9283018867924528,0.5989218328840971
3234,49,40,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6589465325569084
3235,49,24,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6610994213571805
2815,42,100,50,50,0.75,0.4,3,1,recently_emptied,1.0,0.959546925566343,0.6216289104638619
3236,49,25,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6705804749340369
3240,49,23,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6505347593582887
3237,49,32,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6626921038685745
3182,48,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.965662968832541,0.6003697834125726
3238,49,40,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6583333333333333
3239,49,24,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6544854881266491
3009,45,100,50,50,0.75,0.4,3,1,recently_emptied,0.6,0.9755188930282065,0.6693720063863757
3241,49,24,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6658717541070482
3242,49,21,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6623254564983888
3183,48,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.9624060150375939,0.5776047261009667
3244,49,19,50,50,0.75,0.4,3,1,random,1.0,1.0,0.650453091684435
3167,47,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9843158464034614,0.6836127636560303
3245,49,21,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6708266237251744
3243,49,43,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6676300578034682
3184,48,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.961864406779661,0.5786546610169492
3227,48,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9968051118210862,0.6429712460063898
3224,48,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9931107578166402,0.6542130365659777
3225,48,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9946638207043756,0.6480789754535753
3256,49,35,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6548134126554894
3226,48,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9952178533475027,0.6530286928799149
3257,49,30,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.660453808752026
3202,48,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9952203929899097,0.6406001062134891
3203,48,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9952102182011708,0.6681745609366685
3258,49,25,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.639487870619946
3138,47,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.988673139158576,0.6601941747572816
3259,49,28,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6455026455026455
3074,46,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9806763285024155,0.6849168008588299
3139,47,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.988191089640365,0.6591519055287172
3260,49,29,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6156535771920387
3205,48,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9951664876476907,0.6733351235230934
3185,48,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.9498666666666666,0.5656
3262,49,46,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6129246284501062
3263,49,18,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.602176220806794
3267,49,22,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6627155172413793
3261,49,100,50,50,0.75,0.4,3,1,minimum_improvement,0.5,0.9989434759640782,0.6015583729529846
3265,49,12,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5744223535733477
3266,49,5,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.5406437534097108
3264,49,32,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5930043383947939
3228,48,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9921834288692027,0.662714955706097
3246,49,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9871726349545697,0.6451095670764297
3230,48,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.9935760171306209,0.6568522483940042
3231,48,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9957537154989384,0.6666666666666666
3229,48,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9930629669156884,0.6764941302027748
3278,49,29,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6425497579343733
2683,40,100,50,50,0.75,0.4,3,1,recently_emptied,1.0,0.9369877049180327,0.6132172131147541
3280,49,21,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6981432360742705
3279,49,32,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.6866684406599255
3186,48,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9398099260823654,0.5522703273495249
3282,49,26,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7114754098360656
3281,49,38,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.7071621621621622
3284,49,23,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7233243967828418
3285,49,21,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7276498929336188
3204,48,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.992497320471597,0.6586280814576635
3289,49,21,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6676470588235294
3287,49,19,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7514769065520945
3283,49,55,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7206284153005464
3288,49,4,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7710117773019272
3247,49,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9772727272727273,0.6301532769556025
3286,49,60,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7447608812466416
3248,49,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9751454257006875,0.6016657852987837
3232,48,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9914346895074947,0.6721092077087795
3233,48,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9893617021276596,0.6621010638297873
3271,49,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9984193888303478,0.684668071654373
3187,48,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.934154175588865,0.5376070663811563
3010,45,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9729011689691818,0.66086609989373
3188,48,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.9341189073379753,0.5216925549009106
3189,48,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9311632870864461,0.5189434364994664
3300,50,24,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6524554776038856
3304,50,20,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6723275408109531
3302,50,26,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6675106609808102
3301,50,29,50,50,0.75,0.4,3,1,random,0.1,1.0,0.64797261716693
3305,50,29,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6456246705324196
3075,46,100,50,50,0.75,0.4,3,1,recently_emptied,0.6,0.9786096256684492,0.6800802139037433
3303,50,60,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6577090119435396
3306,50,30,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6735201676270298
3307,50,23,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6461498166579361
3308,50,24,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6713110403397028
3309,50,25,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6531737493275955
3310,50,24,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6532301845819761
3311,50,23,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6629464285714286
3290,49,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9941081949651848,0.6539903588644885
3322,50,25,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.669113721302723
3249,49,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.957481162540366,0.5885360602798708
3325,50,20,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.636058981233244
3324,50,45,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6483783783783784
3291,49,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.99418911780243,0.6509508716323297
3292,49,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9941706412294647,0.6542130365659777
3270,49,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9952127659574468,0.6623670212765957
3323,50,100,50,50,0.75,0.4,3,1,minimum_improvement,0.1,0.9994600431965442,0.656452483801296
3326,50,37,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6365113759479957
3293,49,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9957537154989384,0.6597664543524416
3327,50,27,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6227224008574491
3294,49,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9968119022316685,0.6656482465462275
3268,49,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9946351931330472,0.6500804721030042
3250,49,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9500531349628055,0.5674814027630181
3328,50,32,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6117363344051447
3329,50,16,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.5986877343331548
3333,50,24,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6589178901576944
3251,49,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.947228144989339,0.5611673773987207
3269,49,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9936305732484076,0.6626857749469215
3331,50,24,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5575701429327686
3312,50,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9849785407725322,0.6499463519313304
3141,47,100,50,50,0.75,0.4,3,1,recently_emptied,0.6,0.9820846905537459,0.6696525515743756
3332,50,8,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.5510149572649573
3330,50,31,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5944651410324641
3297,49,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9940891993551854,0.6869962385814078
3076,46,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9744816586921851,0.6705209994683679
3296,49,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.9946207638515331,0.6768423883808499
